Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no
h2database,org.h2.store.fs.mem,FilePathMem,open,4,1,1,168
h2database,org.h2.store.fs.mem,FilePathMem,getMemoryFile,13,3,0,174
h2database,org.h2.store.fs.mem,FilePathMem,isRoot,3,1,0,189
h2database,org.h2.store.fs.mem,FilePathMem,getCanonicalPath,8,2,1,193
h2database,org.h2.store.fs.mem,FilePathMem,getScheme,3,1,0,208
h2database,org.h2.store.fs.mem,FilePathMem,compressed,3,1,0,213
h2database,org.h2.store.fs.mem,FilePathMemLZF,getPath,5,1,1,13
h2database,org.h2.store.fs.mem,FilePathMemLZF,compressed,3,1,0,20
h2database,org.h2.store.fs.mem,FilePathMemLZF,getScheme,3,1,0,25
h2database,org.h2.store.fs.niomapped,FileNioMapped,FileNioMapped,11,2,2,36
h2database,org.h2.store.fs.niomapped,FileNioMapped,unMap,22,6,0,47
h2database,org.h2.store.fs.niomapped,FileNioMapped,reMap,16,4,0,75
h2database,org.h2.store.fs.niomapped,FileNioMapped,checkFileSizeLimit,5,2,1,98
h2database,org.h2.store.fs.niomapped,FileNioMapped,implCloseChannel,7,2,0,105
h2database,org.h2.store.fs.niomapped,FileNioMapped,toString,3,1,0,114
h2database,org.h2.store.fs.niomapped,FileNioMapped,size,3,1,0,119
h2database,org.h2.store.fs.niomapped,FileNioMapped,read,23,3,2,124
h2database,org.h2.store.fs.niomapped,FileNioMapped,implTruncate,8,3,1,148
h2database,org.h2.store.fs.niomapped,FileNioMapped,setFileLength,26,5,1,159
h2database,org.h2.store.fs.niomapped,FileNioMapped,force,4,1,1,184
h2database,org.h2.store.fs.niomapped,FileNioMapped,write,10,2,2,190
h2database,org.h2.store.fs.niomapped,FileNioMapped,tryLock,3,1,3,203
h2database,org.h2.store.fs.niomapped,FilePathNioMapped,open,3,1,1,18
h2database,org.h2.store.fs.niomapped,FilePathNioMapped,getScheme,3,1,0,23
h2database,org.h2.store.fs.niomem,FileNioMem,FileNioMem,4,1,2,29
h2database,org.h2.store.fs.niomem,FileNioMem,size,3,1,0,34
h2database,org.h2.store.fs.niomem,FileNioMem,implTruncate,12,4,1,39
h2database,org.h2.store.fs.niomem,FileNioMem,write,10,2,2,54
h2database,org.h2.store.fs.niomem,FileNioMem,read,17,4,2,67
h2database,org.h2.store.fs.niomem,FileNioMem,implCloseChannel,3,1,0,86
h2database,org.h2.store.fs.niomem,FileNioMem,force,2,1,1,91
h2database,org.h2.store.fs.niomem,FileNioMem,tryLock,24,5,3,96
h2database,org.h2.store.fs.niomem,FileNioMem,isValid,3,1,0,114
h2database,org.h2.store.fs.niomem,FileNioMem,release,3,1,0,119
h2database,org.h2.store.fs.niomem,FileNioMem,toString,3,1,0,126
h2database,org.h2.store.fs.niomem,FileNioMemData,FileNioMemData,8,1,3,63
h2database,org.h2.store.fs.niomem,FileNioMemData,lockExclusive,7,2,0,73
h2database,org.h2.store.fs.niomem,FileNioMemData,lockShared,7,2,0,86
h2database,org.h2.store.fs.niomem,FileNioMemData,unlock,8,2,0,99
h2database,org.h2.store.fs.niomem,FileNioMemData,CompressLaterCache,4,1,1,118
h2database,org.h2.store.fs.niomem,FileNioMemData,put,3,1,2,123
h2database,org.h2.store.fs.niomem,FileNioMemData,removeEldestEntry,8,2,1,128
h2database,org.h2.store.fs.niomem,FileNioMemData,setCacheSize,3,1,1,138
h2database,org.h2.store.fs.niomem,FileNioMemData,CompressItem,4,1,2,158
h2database,org.h2.store.fs.niomem,FileNioMemData,hashCode,3,1,0,163
h2database,org.h2.store.fs.niomem,FileNioMemData,equals,7,2,1,168
h2database,org.h2.store.fs.niomem,FileNioMemData,addToCompressLaterCache,4,1,1,179
h2database,org.h2.store.fs.niomem,FileNioMemData,expandPage,18,4,1,184
h2database,org.h2.store.fs.niomem,FileNioMemData,compressPage,13,2,1,204
h2database,org.h2.store.fs.niomem,FileNioMemData,touch,6,2,1,224
h2database,org.h2.store.fs.niomem,FileNioMemData,length,3,1,0,236
h2database,org.h2.store.fs.niomem,FileNioMemData,truncate,20,4,1,245
h2database,org.h2.store.fs.niomem,FileNioMemData,changeLength,14,3,1,270
h2database,org.h2.store.fs.niomem,FileNioMemData,readWrite,48,6,5,288
h2database,org.h2.store.fs.niomem,FileNioMemData,setName,3,1,1,348
h2database,org.h2.store.fs.niomem,FileNioMemData,getName,3,1,0,357
h2database,org.h2.store.fs.niomem,FileNioMemData,getLastModified,3,1,0,366
h2database,org.h2.store.fs.niomem,FileNioMemData,canWrite,3,1,0,375
h2database,org.h2.store.fs.niomem,FileNioMemData,setReadOnly,4,1,0,384
h2database,org.h2.store.fs.niomem,CompressLaterCache,CompressLaterCache,4,1,1,118
h2database,org.h2.store.fs.niomem,CompressLaterCache,put,3,1,2,123
h2database,org.h2.store.fs.niomem,CompressLaterCache,removeEldestEntry,8,2,1,128
h2database,org.h2.store.fs.niomem,CompressLaterCache,setCacheSize,3,1,1,138
h2database,org.h2.store.fs.niomem,CompressItem,CompressItem,4,1,2,158
h2database,org.h2.store.fs.niomem,CompressItem,hashCode,3,1,0,163
h2database,org.h2.store.fs.niomem,CompressItem,equals,7,2,1,168
h2database,org.h2.store.fs.niomem,FilePathNioMem,getPath,5,1,1,30
h2database,org.h2.store.fs.niomem,FilePathNioMem,size,3,1,0,37
h2database,org.h2.store.fs.niomem,FilePathNioMem,moveTo,11,2,2,42
h2database,org.h2.store.fs.niomem,FilePathNioMem,createFile,9,2,0,56
h2database,org.h2.store.fs.niomem,FilePathNioMem,exists,8,2,0,67
h2database,org.h2.store.fs.niomem,FilePathNioMem,delete,8,2,0,77
h2database,org.h2.store.fs.niomem,FilePathNioMem,newDirectoryStream,14,3,0,87
h2database,org.h2.store.fs.niomem,FilePathNioMem,setReadOnly,3,1,0,102
h2database,org.h2.store.fs.niomem,FilePathNioMem,canWrite,3,1,0,107
h2database,org.h2.store.fs.niomem,FilePathNioMem,getParent,4,1,0,112
h2database,org.h2.store.fs.niomem,FilePathNioMem,isDirectory,8,2,0,118
h2database,org.h2.store.fs.niomem,FilePathNioMem,isRegularFile,8,2,0,130
h2database,org.h2.store.fs.niomem,FilePathNioMem,isAbsolute,3,1,0,142
h2database,org.h2.store.fs.niomem,FilePathNioMem,toRealPath,3,1,0,148
h2database,org.h2.store.fs.niomem,FilePathNioMem,lastModified,3,1,0,153
h2database,org.h2.store.fs.niomem,FilePathNioMem,createDirectory,5,2,0,158
h2database,org.h2.store.fs.niomem,FilePathNioMem,open,4,1,1,167
h2database,org.h2.store.fs.niomem,FilePathNioMem,getMemoryFile,10,2,0,173
h2database,org.h2.store.fs.niomem,FilePathNioMem,isRoot,3,1,0,184
h2database,org.h2.store.fs.niomem,FilePathNioMem,getCanonicalPath,8,2,1,188
h2database,org.h2.store.fs.niomem,FilePathNioMem,getScheme,3,1,0,204
h2database,org.h2.store.fs.niomem,FilePathNioMem,compressed,3,1,0,209
h2database,org.h2.store.fs.niomem,FilePathNioMemLZF,compressed,3,1,0,13
h2database,org.h2.store.fs.niomem,FilePathNioMemLZF,getPath,13,3,1,18
h2database,org.h2.store.fs.niomem,FilePathNioMemLZF,isRoot,3,1,0,34
h2database,org.h2.store.fs.niomem,FilePathNioMemLZF,getScheme,3,1,0,39
h2database,org.h2.store.fs.rec,FilePathRec,register,3,1,0,26
h2database,org.h2.store.fs.rec,FilePathRec,setRecorder,3,1,1,33
h2database,org.h2.store.fs.rec,FilePathRec,createFile,4,1,0,42
h2database,org.h2.store.fs.rec,FilePathRec,createTempFile,4,1,2,48
h2database,org.h2.store.fs.rec,FilePathRec,delete,4,1,0,54
h2database,org.h2.store.fs.rec,FilePathRec,open,3,1,1,60
h2database,org.h2.store.fs.rec,FilePathRec,newOutputStream,4,1,1,65
h2database,org.h2.store.fs.rec,FilePathRec,moveTo,4,1,2,71
h2database,org.h2.store.fs.rec,FilePathRec,isTrace,3,1,0,77
h2database,org.h2.store.fs.rec,FilePathRec,setTrace,3,1,1,81
h2database,org.h2.store.fs.rec,FilePathRec,log,3,1,2,85
h2database,org.h2.store.fs.rec,FilePathRec,log,5,2,4,95
h2database,org.h2.store.fs.rec,FilePathRec,getScheme,3,1,0,109
h2database,org.h2.store.fs.rec,FileRec,FileRec,5,1,3,25
h2database,org.h2.store.fs.rec,FileRec,implCloseChannel,3,1,0,31
h2database,org.h2.store.fs.rec,FileRec,position,3,1,0,36
h2database,org.h2.store.fs.rec,FileRec,size,3,1,0,41
h2database,org.h2.store.fs.rec,FileRec,read,3,1,1,46
h2database,org.h2.store.fs.rec,FileRec,read,3,1,2,51
h2database,org.h2.store.fs.rec,FileRec,position,4,1,1,56
h2database,org.h2.store.fs.rec,FileRec,truncate,5,1,1,62
h2database,org.h2.store.fs.rec,FileRec,force,3,1,1,69
h2database,org.h2.store.fs.rec,FileRec,write,11,2,1,74
h2database,org.h2.store.fs.rec,FileRec,write,11,2,2,87
h2database,org.h2.store.fs.rec,FileRec,tryLock,3,1,3,100
h2database,org.h2.store.fs.rec,FileRec,toString,3,1,0,106
h2database,org.h2.store.fs.retry,FilePathRetryOnInterrupt,open,3,1,1,24
h2database,org.h2.store.fs.retry,FilePathRetryOnInterrupt,getScheme,3,1,0,29
h2database,org.h2.store.fs.retry,FileRetryOnInterrupt,FileRetryOnInterrupt,5,1,2,28
h2database,org.h2.store.fs.retry,FileRetryOnInterrupt,open,3,1,0,34
h2database,org.h2.store.fs.retry,FileRetryOnInterrupt,reopen,16,4,2,38
h2database,org.h2.store.fs.retry,FileRetryOnInterrupt,reLock,15,3,0,60
h2database,org.h2.store.fs.retry,FileRetryOnInterrupt,implCloseChannel,7,1,0,76
h2database,org.h2.store.fs.retry,FileRetryOnInterrupt,position,10,2,0,85
h2database,org.h2.store.fs.retry,FileRetryOnInterrupt,size,10,2,0,96
h2database,org.h2.store.fs.retry,FileRetryOnInterrupt,read,12,2,1,107
h2database,org.h2.store.fs.retry,FileRetryOnInterrupt,read,10,2,2,120
h2database,org.h2.store.fs.retry,FileRetryOnInterrupt,position,11,2,1,131
h2database,org.h2.store.fs.retry,FileRetryOnInterrupt,truncate,11,2,1,143
h2database,org.h2.store.fs.retry,FileRetryOnInterrupt,force,11,2,1,155
h2database,org.h2.store.fs.retry,FileRetryOnInterrupt,write,12,2,1,167
h2database,org.h2.store.fs.retry,FileRetryOnInterrupt,write,10,2,2,180
h2database,org.h2.store.fs.retry,FileRetryOnInterrupt,tryLock,8,2,3,191
h2database,org.h2.store.fs.retry,FileRetryOnInterrupt,FileLockRetry,4,1,2,212
h2database,org.h2.store.fs.retry,FileRetryOnInterrupt,isValid,3,1,0,217
h2database,org.h2.store.fs.retry,FileRetryOnInterrupt,release,3,1,0,222
h2database,org.h2.store.fs.retry,FileRetryOnInterrupt,toString,3,1,0,229
h2database,org.h2.store.fs.retry,FileLockRetry,FileLockRetry,4,1,2,212
h2database,org.h2.store.fs.retry,FileLockRetry,isValid,3,1,0,217
h2database,org.h2.store.fs.retry,FileLockRetry,release,3,1,0,222
h2database,org.h2.store.fs.split,FilePathSplit,getPrefix,3,1,0,29
h2database,org.h2.store.fs.split,FilePathSplit,unwrap,3,1,1,34
h2database,org.h2.store.fs.split,FilePathSplit,setReadOnly,13,3,0,39
h2database,org.h2.store.fs.split,FilePathSplit,delete,11,3,0,53
h2database,org.h2.store.fs.split,FilePathSplit,lastModified,14,3,0,65
h2database,org.h2.store.fs.split,FilePathSplit,size,13,3,0,80
h2database,org.h2.store.fs.split,FilePathSplit,newDirectoryStream,10,3,0,94
h2database,org.h2.store.fs.split,FilePathSplit,newInputStream,14,3,0,106
h2database,org.h2.store.fs.split,FilePathSplit,open,42,9,1,121
h2database,org.h2.store.fs.split,FilePathSplit,getDefaultMaxLength,3,1,0,163
h2database,org.h2.store.fs.split,FilePathSplit,closeAndThrow,7,2,4,167
h2database,org.h2.store.fs.split,FilePathSplit,newOutputStream,3,1,1,177
h2database,org.h2.store.fs.split,FilePathSplit,moveTo,15,4,2,182
h2database,org.h2.store.fs.split,FilePathSplit,parse,20,3,1,197
h2database,org.h2.store.fs.split,FilePathSplit,getBase,3,1,1,223
h2database,org.h2.store.fs.split,FilePathSplit,getName,3,1,1,233
h2database,org.h2.store.fs.split,FilePathSplit,getScheme,3,1,0,237
h2database,org.h2.store.fs.split,FileSplit,FileSplit,7,1,5,28
h2database,org.h2.store.fs.split,FileSplit,implCloseChannel,5,2,0,37
h2database,org.h2.store.fs.split,FileSplit,size,3,1,0,44
h2database,org.h2.store.fs.split,FileSplit,read,14,3,2,49
h2database,org.h2.store.fs.split,FileSplit,getFileChannel,12,2,1,66
h2database,org.h2.store.fs.split,FileSplit,implTruncate,24,4,1,79
h2database,org.h2.store.fs.split,FileSplit,force,5,2,1,107
h2database,org.h2.store.fs.split,FileSplit,write,28,5,2,114
h2database,org.h2.store.fs.split,FileSplit,tryLock,3,1,3,145
h2database,org.h2.store.fs.split,FileSplit,toString,3,1,0,151
h2database,org.h2.store.fs.zip,FilePathZip,getPath,5,1,1,26
h2database,org.h2.store.fs.zip,FilePathZip,createDirectory,2,1,0,33
h2database,org.h2.store.fs.zip,FilePathZip,createFile,3,1,0,38
h2database,org.h2.store.fs.zip,FilePathZip,delete,3,1,0,43
h2database,org.h2.store.fs.zip,FilePathZip,exists,14,2,0,48
h2database,org.h2.store.fs.zip,FilePathZip,lastModified,3,1,0,63
h2database,org.h2.store.fs.zip,FilePathZip,getParent,4,1,0,68
h2database,org.h2.store.fs.zip,FilePathZip,isAbsolute,4,1,0,74
h2database,org.h2.store.fs.zip,FilePathZip,unwrap,3,1,0,80
h2database,org.h2.store.fs.zip,FilePathZip,isDirectory,3,1,0,85
h2database,org.h2.store.fs.zip,FilePathZip,isRegularFile,3,1,0,90
h2database,org.h2.store.fs.zip,FilePathZip,isRegularOrDirectory,29,7,1,95
h2database,org.h2.store.fs.zip,FilePathZip,canWrite,3,1,0,123
h2database,org.h2.store.fs.zip,FilePathZip,setReadOnly,3,1,0,128
h2database,org.h2.store.fs.zip,FilePathZip,size,11,1,0,133
h2database,org.h2.store.fs.zip,FilePathZip,newDirectoryStream,35,7,0,145
h2database,org.h2.store.fs.zip,FilePathZip,open,9,2,1,181
h2database,org.h2.store.fs.zip,FilePathZip,newOutputStream,3,1,1,192
h2database,org.h2.store.fs.zip,FilePathZip,moveTo,3,1,2,197
h2database,org.h2.store.fs.zip,FilePathZip,translateFileName,10,3,1,202
h2database,org.h2.store.fs.zip,FilePathZip,toRealPath,3,1,0,213
h2database,org.h2.store.fs.zip,FilePathZip,getEntryName,15,3,0,218
h2database,org.h2.store.fs.zip,FilePathZip,openZipFile,4,1,0,233
h2database,org.h2.store.fs.zip,FilePathZip,createTempFile,6,2,2,238
h2database,org.h2.store.fs.zip,FilePathZip,getScheme,3,1,0,246
h2database,org.h2.store.fs.zip,FileZip,FileZip,5,1,2,37
h2database,org.h2.store.fs.zip,FileZip,position,3,1,0,43
h2database,org.h2.store.fs.zip,FileZip,size,3,1,0,48
h2database,org.h2.store.fs.zip,FileZip,read,10,2,1,53
h2database,org.h2.store.fs.zip,FileZip,seek,31,8,0,66
h2database,org.h2.store.fs.zip,FileZip,position,4,1,1,98
h2database,org.h2.store.fs.zip,FileZip,truncate,3,1,1,104
h2database,org.h2.store.fs.zip,FileZip,force,2,1,1,109
h2database,org.h2.store.fs.zip,FileZip,write,3,1,1,114
h2database,org.h2.store.fs.zip,FileZip,tryLock,13,2,3,119
h2database,org.h2.store.fs.zip,FileZip,isValid,3,1,0,125
h2database,org.h2.store.fs.zip,FileZip,release,2,1,0,130
h2database,org.h2.store.fs.zip,FileZip,implCloseChannel,7,2,0,138
h2database,org.h2.table,Column,writeColumns,9,3,3,81
h2database,org.h2.table,Column,writeColumns,9,3,5,102
h2database,org.h2.table,Column,Column,4,1,2,128
h2database,org.h2.table,Column,Column,6,1,4,133
h2database,org.h2.table,Column,equals,16,5,1,140
h2database,org.h2.table,Column,hashCode,6,2,0,158
h2database,org.h2.table,Column,getClone,5,1,0,166
h2database,org.h2.table,Column,convert,11,2,2,172
h2database,org.h2.table,Column,isIdentity,3,1,0,190
h2database,org.h2.table,Column,isGenerated,3,1,0,199
h2database,org.h2.table,Column,isGeneratedAlways,3,1,0,208
h2database,org.h2.table,Column,setGeneratedExpression,4,1,1,219
h2database,org.h2.table,Column,setTable,4,1,2,230
h2database,org.h2.table,Column,getTable,3,1,0,241
h2database,org.h2.table,Column,setDefaultExpression,10,3,2,245
h2database,org.h2.table,Column,setOnUpdateExpression,9,3,2,259
h2database,org.h2.table,Column,getColumnId,3,1,0,271
h2database,org.h2.table,Column,getSQL,3,1,1,275
h2database,org.h2.table,Column,getSQL,3,1,2,280
h2database,org.h2.table,Column,getSQLWithTable,3,1,2,285
h2database,org.h2.table,Column,getName,3,1,0,296
h2database,org.h2.table,Column,getType,3,1,0,300
h2database,org.h2.table,Column,setNullable,3,1,1,305
h2database,org.h2.table,Column,getVisible,3,1,0,309
h2database,org.h2.table,Column,setVisible,3,1,1,313
h2database,org.h2.table,Column,getDomain,3,1,0,317
h2database,org.h2.table,Column,setDomain,3,1,1,322
h2database,org.h2.table,Column,isRowId,3,1,0,327
h2database,org.h2.table,Column,setRowId,3,1,1,336
h2database,org.h2.table,Column,validateConvertUpdateSequence,30,7,3,345
h2database,org.h2.table,Column,getDefaultOrGenerated,24,3,2,385
h2database,org.h2.table,Column,getDataConversionError,8,2,2,407
h2database,org.h2.table,Column,updateSequenceIfRequired,25,6,2,416
h2database,org.h2.table,Column,initializeSequence,15,3,4,440
h2database,org.h2.table,Column,prepareExpressions,15,5,1,466
h2database,org.h2.table,Column,getCreateSQLWithoutName,3,1,0,483
h2database,org.h2.table,Column,getCreateSQL,3,1,0,487
h2database,org.h2.table,Column,getCreateSQL,7,2,1,491
h2database,org.h2.table,Column,getCreateSQL,44,13,2,505
h2database,org.h2.table,Column,isNullable,3,1,0,547
h2database,org.h2.table,Column,getDefaultExpression,3,1,0,551
h2database,org.h2.table,Column,getEffectiveDefaultExpression,6,2,0,556
h2database,org.h2.table,Column,getOnUpdateExpression,3,1,0,571
h2database,org.h2.table,Column,getEffectiveOnUpdateExpression,6,2,0,576
h2database,org.h2.table,Column,hasIdentityOptions,3,1,0,589
h2database,org.h2.table,Column,setIdentityOptions,5,1,2,598
h2database,org.h2.table,Column,removeNonIdentityProperties,4,1,0,612
h2database,org.h2.table,Column,getIdentityOptions,3,1,0,617
h2database,org.h2.table,Column,setDefaultOnNull,3,1,1,627
h2database,org.h2.table,Column,isDefaultOnNull,3,1,0,631
h2database,org.h2.table,Column,rename,3,1,1,635
h2database,org.h2.table,Column,setSequence,11,3,2,645
h2database,org.h2.table,Column,getSequence,3,1,0,663
h2database,org.h2.table,Column,getSelectivity,3,1,0,667
h2database,org.h2.table,Column,setSelectivity,4,1,1,677
h2database,org.h2.table,Column,getDefaultSQL,3,1,0,687
h2database,org.h2.table,Column,getOnUpdateSQL,3,1,0,693
h2database,org.h2.table,Column,setComment,3,1,1,699
h2database,org.h2.table,Column,getComment,3,1,0,703
h2database,org.h2.table,Column,setPrimaryKey,3,1,1,707
h2database,org.h2.table,Column,isEverything,16,5,1,711
h2database,org.h2.table,Column,isPrimaryKey,3,1,0,736
h2database,org.h2.table,Column,toString,3,1,0,740
h2database,org.h2.table,Column,isWideningConversion,40,12,1,745
h2database,org.h2.table,Column,copy,16,1,1,794
h2database,org.h2.table,ColumnResolver,getTableAlias,3,1,0,19
h2database,org.h2.table,ColumnResolver,getColumns,0,1,0,28
h2database,org.h2.table,ColumnResolver,findColumn,0,1,1,35
h2database,org.h2.table,ColumnResolver,getColumnName,3,1,1,45
h2database,org.h2.table,ColumnResolver,hasDerivedColumnList,3,1,0,55
h2database,org.h2.table,ColumnResolver,getSystemColumns,3,1,0,65
h2database,org.h2.table,ColumnResolver,getRowIdColumn,3,1,0,74
h2database,org.h2.table,ColumnResolver,getSchemaName,3,1,0,83
h2database,org.h2.table,ColumnResolver,getValue,0,1,1,92
h2database,org.h2.table,ColumnResolver,getTableFilter,3,1,0,100
h2database,org.h2.table,ColumnResolver,getSelect,3,1,0,109
h2database,org.h2.table,ColumnResolver,optimize,3,1,2,118
h2database,org.h2.table,ColumnTemplate,getDomain,0,1,0,17
h2database,org.h2.table,ColumnTemplate,setDomain,0,1,1,19
h2database,org.h2.table,ColumnTemplate,setDefaultExpression,0,1,2,21
h2database,org.h2.table,ColumnTemplate,getDefaultExpression,0,1,0,31
h2database,org.h2.table,ColumnTemplate,getEffectiveDefaultExpression,0,1,0,33
h2database,org.h2.table,ColumnTemplate,getDefaultSQL,0,1,0,35
h2database,org.h2.table,ColumnTemplate,setOnUpdateExpression,0,1,2,37
h2database,org.h2.table,ColumnTemplate,getOnUpdateExpression,0,1,0,47
h2database,org.h2.table,ColumnTemplate,getEffectiveOnUpdateExpression,0,1,0,49
h2database,org.h2.table,ColumnTemplate,getOnUpdateSQL,0,1,0,51
h2database,org.h2.table,ColumnTemplate,prepareExpressions,0,1,1,53
h2database,org.h2.table,DataChangeDeltaTable,collectInsertedFinalRow,11,4,5,45
h2database,org.h2.table,DataChangeDeltaTable,DataChangeDeltaTable,19,3,4,78
h2database,org.h2.table,DataChangeDeltaTable,canGetRowCount,3,1,1,99
h2database,org.h2.table,DataChangeDeltaTable,getRowCount,3,1,1,104
h2database,org.h2.table,DataChangeDeltaTable,getRowCountApproximation,3,1,1,109
h2database,org.h2.table,DataChangeDeltaTable,getResult,8,1,1,114
h2database,org.h2.table,DataChangeDeltaTable,getSQL,3,1,2,124
h2database,org.h2.table,DataChangeDeltaTable,isDeterministic,3,1,0,129
h2database,org.h2.table,DerivedTable,DerivedTable,21,2,5,28
h2database,org.h2.table,DerivedTable,isQueryComparable,9,3,0,58
h2database,org.h2.table,DerivedTable,canDrop,3,1,0,69
h2database,org.h2.table,DerivedTable,getTableType,3,1,0,74
h2database,org.h2.table,DerivedTable,getTopQuery,3,1,0,79
h2database,org.h2.table,DerivedTable,getCreateSQL,3,1,0,84
h2database,org.h2.table,DerivedTable,getSQL,3,1,2,89
